cve_estado,status_id,year,month,n_hh_munis,state
19,3,2020,12,7,Nuevo Leon
19,3,2021,1,3,Nuevo Leon
19,3,2021,2,4,Nuevo Leon
19,3,2021,3,6,Nuevo Leon
19,3,2021,4,8,Nuevo Leon
19,3,2021,5,9,Nuevo Leon
19,3,2021,6,6,Nuevo Leon
19,3,2021,7,5,Nuevo Leon
19,3,2021,8,6,Nuevo Leon
19,3,2021,9,7,Nuevo Leon
19,3,2021,10,5,Nuevo Leon
19,3,2021,11,4,Nuevo Leon
19,3,2021,12,6,Nuevo Leon
19,3,2022,1,6,Nuevo Leon
19,3,2022,2,10,Nuevo Leon
19,3,2022,3,5,Nuevo Leon
19,3,2022,4,5,Nuevo Leon
19,3,2022,5,9,Nuevo Leon
19,3,2022,6,12,Nuevo Leon
19,3,2022,7,10,Nuevo Leon
19,3,2022,8,11,Nuevo Leon
19,3,2022,9,8,Nuevo Leon
19,3,2022,10,10,Nuevo Leon
19,3,2022,11,7,Nuevo Leon
19,3,2022,12,11,Nuevo Leon
19,3,2023,1,3,Nuevo Leon
19,3,2023,2,5,Nuevo Leon
19,3,2023,3,8,Nuevo Leon
19,3,2023,4,13,Nuevo Leon
19,3,2023,5,7,Nuevo Leon
19,3,2023,6,6,Nuevo Leon
19,3,2023,7,8,Nuevo Leon
19,3,2023,8,8,Nuevo Leon
19,3,2023,9,2,Nuevo Leon
19,3,2023,10,3,Nuevo Leon
19,3,2023,11,8,Nuevo Leon
19,3,2023,12,8,Nuevo Leon
19,3,2024,1,6,Nuevo Leon
19,3,2024,2,5,Nuevo Leon
19,3,2024,3,5,Nuevo Leon
19,3,2024,4,5,Nuevo Leon
19,3,2024,5,11,Nuevo Leon
19,3,2024,6,5,Nuevo Leon
19,3,2024,7,10,Nuevo Leon
19,3,2024,8,3,Nuevo Leon
19,3,2024,9,9,Nuevo Leon
19,3,2024,10,11,Nuevo Leon
19,3,2024,11,6,Nuevo Leon
19,3,2024,12,6,Nuevo Leon
19,3,2025,1,5,Nuevo Leon
19,3,2025,2,6,Nuevo Leon
19,3,2025,3,9,Nuevo Leon
19,3,2025,4,7,Nuevo Leon
19,3,2025,5,8,Nuevo Leon
19,3,2025,6,5,Nuevo Leon
19,3,2025,7,4,Nuevo Leon
19,3,2025,8,4,Nuevo Leon
19,3,2025,9,3,Nuevo Leon
19,3,2025,10,4,Nuevo Leon
19,3,2025,12,5,Nuevo Leon
19,7,2015,1,8,Nuevo Leon
19,7,2015,2,5,Nuevo Leon
19,7,2015,3,10,Nuevo Leon
19,7,2015,4,6,Nuevo Leon
19,7,2015,5,1,Nuevo Leon
19,7,2015,7,3,Nuevo Leon
19,7,2015,8,5,Nuevo Leon
19,7,2015,9,4,Nuevo Leon
19,7,2015,10,2,Nuevo Leon
19,7,2015,11,2,Nuevo Leon
19,7,2016,1,7,Nuevo Leon
19,7,2016,2,2,Nuevo Leon
19,7,2016,3,6,Nuevo Leon
19,7,2016,4,1,Nuevo Leon
19,7,2016,5,2,Nuevo Leon
19,7,2016,6,4,Nuevo Leon
19,7,2016,7,9,Nuevo Leon
19,7,2016,8,8,Nuevo Leon
19,7,2016,9,7,Nuevo Leon
19,7,2016,10,2,Nuevo Leon
19,7,2016,11,7,Nuevo Leon
19,7,2016,12,8,Nuevo Leon
19,7,2017,1,2,Nuevo Leon
19,7,2017,2,4,Nuevo Leon
19,7,2017,3,5,Nuevo Leon
19,7,2017,4,6,Nuevo Leon
19,7,2017,5,3,Nuevo Leon
19,7,2017,6,1,Nuevo Leon
19,7,2017,7,10,Nuevo Leon
19,7,2017,8,1,Nuevo Leon
19,7,2017,9,5,Nuevo Leon
19,7,2017,10,1,Nuevo Leon
19,7,2017,11,1,Nuevo Leon
19,7,2017,12,6,Nuevo Leon
19,7,2018,1,4,Nuevo Leon
19,7,2018,2,6,Nuevo Leon
19,7,2018,3,11,Nuevo Leon
19,7,2018,4,8,Nuevo Leon
19,7,2018,5,6,Nuevo Leon
19,7,2018,6,9,Nuevo Leon
19,7,2018,7,9,Nuevo Leon
19,7,2018,8,7,Nuevo Leon
19,7,2018,9,6,Nuevo Leon
19,7,2018,10,13,Nuevo Leon
19,7,2018,11,9,Nuevo Leon
19,7,2018,12,9,Nuevo Leon
19,7,2019,1,3,Nuevo Leon
19,7,2019,2,13,Nuevo Leon
19,7,2019,3,8,Nuevo Leon
19,7,2019,4,6,Nuevo Leon
19,7,2019,5,9,Nuevo Leon
19,7,2019,6,9,Nuevo Leon
19,7,2019,7,9,Nuevo Leon
19,7,2019,8,10,Nuevo Leon
19,7,2019,9,8,Nuevo Leon
19,7,2019,10,10,Nuevo Leon
19,7,2019,11,9,Nuevo Leon
19,7,2019,12,9,Nuevo Leon
19,7,2020,1,7,Nuevo Leon
19,7,2020,2,4,Nuevo Leon
19,7,2020,3,5,Nuevo Leon
19,7,2020,4,6,Nuevo Leon
19,7,2020,5,4,Nuevo Leon
19,7,2020,6,3,Nuevo Leon
19,7,2020,7,3,Nuevo Leon
19,7,2020,8,2,Nuevo Leon
19,7,2020,9,8,Nuevo Leon
19,7,2020,10,4,Nuevo Leon
19,7,2020,11,9,Nuevo Leon
19,7,2020,12,9,Nuevo Leon
19,7,2021,1,9,Nuevo Leon
19,7,2021,2,9,Nuevo Leon
19,7,2021,3,8,Nuevo Leon
19,7,2021,4,12,Nuevo Leon
19,7,2021,5,9,Nuevo Leon
19,7,2021,6,10,Nuevo Leon
19,7,2021,7,12,Nuevo Leon
19,7,2021,8,10,Nuevo Leon
19,7,2021,9,13,Nuevo Leon
19,7,2021,10,8,Nuevo Leon
19,7,2021,11,10,Nuevo Leon
19,7,2021,12,12,Nuevo Leon
19,7,2022,1,7,Nuevo Leon
19,7,2022,2,9,Nuevo Leon
19,7,2022,3,3,Nuevo Leon
19,7,2022,4,8,Nuevo Leon
19,7,2022,5,10,Nuevo Leon
19,7,2022,6,11,Nuevo Leon
19,7,2022,7,13,Nuevo Leon
19,7,2022,8,11,Nuevo Leon
19,7,2022,9,9,Nuevo Leon
19,7,2022,10,11,Nuevo Leon
19,7,2022,11,9,Nuevo Leon
19,7,2022,12,11,Nuevo Leon
19,7,2023,1,10,Nuevo Leon
19,7,2023,2,9,Nuevo Leon
19,7,2023,3,8,Nuevo Leon
19,7,2023,4,8,Nuevo Leon
19,7,2023,5,9,Nuevo Leon
19,7,2023,6,14,Nuevo Leon
19,7,2023,7,14,Nuevo Leon
19,7,2023,8,10,Nuevo Leon
19,7,2023,9,6,Nuevo Leon
19,7,2023,10,14,Nuevo Leon
19,7,2023,11,8,Nuevo Leon
19,7,2023,12,14,Nuevo Leon
19,7,2024,1,12,Nuevo Leon
19,7,2024,2,7,Nuevo Leon
19,7,2024,3,9,Nuevo Leon
19,7,2024,4,9,Nuevo Leon
19,7,2024,5,5,Nuevo Leon
19,7,2024,6,9,Nuevo Leon
19,7,2024,7,9,Nuevo Leon
19,7,2024,8,4,Nuevo Leon
19,7,2024,9,4,Nuevo Leon
19,7,2024,10,8,Nuevo Leon
19,7,2024,11,9,Nuevo Leon
19,7,2024,12,12,Nuevo Leon
19,7,2025,1,7,Nuevo Leon
19,7,2025,2,10,Nuevo Leon
19,7,2025,3,6,Nuevo Leon
19,7,2025,4,5,Nuevo Leon
19,7,2025,5,5,Nuevo Leon
19,7,2025,6,4,Nuevo Leon
19,7,2025,7,5,Nuevo Leon
19,7,2025,8,9,Nuevo Leon
19,7,2025,9,8,Nuevo Leon
19,7,2025,10,2,Nuevo Leon
19,7,2025,11,7,Nuevo Leon
19,7,2025,12,8,Nuevo Leon
27,0,2015,1,1,Tabasco
27,0,2015,2,1,Tabasco
27,0,2018,3,1,Tabasco
27,0,2018,4,1,Tabasco
27,0,2018,5,2,Tabasco
27,0,2018,8,1,Tabasco
27,0,2018,9,1,Tabasco
27,0,2018,10,2,Tabasco
27,0,2018,11,2,Tabasco
27,0,2019,1,2,Tabasco
27,0,2019,2,1,Tabasco
27,0,2019,4,1,Tabasco
27,0,2019,5,2,Tabasco
27,0,2019,6,2,Tabasco
27,0,2019,7,1,Tabasco
27,0,2019,8,3,Tabasco
27,0,2019,9,1,Tabasco
27,0,2019,10,3,Tabasco
27,0,2019,11,2,Tabasco
27,0,2019,12,2,Tabasco
27,0,2020,1,1,Tabasco
27,0,2020,2,2,Tabasco
27,0,2020,3,4,Tabasco
27,0,2020,4,1,Tabasco
27,0,2020,5,3,Tabasco
27,0,2020,6,2,Tabasco
27,0,2020,8,1,Tabasco
27,0,2020,9,4,Tabasco
27,0,2020,10,4,Tabasco
27,0,2020,11,2,Tabasco
27,0,2020,12,4,Tabasco
27,0,2021,1,2,Tabasco
27,0,2021,2,4,Tabasco
27,0,2021,3,6,Tabasco
27,0,2021,4,5,Tabasco
27,0,2021,5,4,Tabasco
27,0,2021,6,2,Tabasco
27,0,2021,7,4,Tabasco
27,0,2021,8,3,Tabasco
27,0,2021,9,3,Tabasco
27,0,2021,10,5,Tabasco
27,0,2021,11,3,Tabasco
27,0,2021,12,3,Tabasco
27,0,2022,1,1,Tabasco
27,0,2022,3,5,Tabasco
27,0,2022,4,2,Tabasco
27,0,2022,6,2,Tabasco
27,0,2022,7,3,Tabasco
27,0,2022,8,3,Tabasco
27,0,2022,10,1,Tabasco
27,0,2022,11,2,Tabasco
27,0,2023,1,1,Tabasco
27,0,2023,3,1,Tabasco
27,0,2023,4,1,Tabasco
27,0,2023,5,1,Tabasco
27,0,2023,7,2,Tabasco
27,0,2023,9,4,Tabasco
27,0,2023,10,2,Tabasco
27,0,2023,11,1,Tabasco
27,0,2023,12,3,Tabasco
27,0,2024,1,2,Tabasco
27,0,2024,2,2,Tabasco
27,0,2024,4,4,Tabasco
27,0,2024,5,1,Tabasco
27,0,2024,6,1,Tabasco
27,0,2024,7,2,Tabasco
27,0,2024,8,2,Tabasco
27,0,2024,9,2,Tabasco
27,0,2024,11,1,Tabasco
27,0,2024,12,2,Tabasco
27,0,2025,1,2,Tabasco
27,0,2025,2,1,Tabasco
27,0,2025,10,1,Tabasco
27,0,2025,11,1,Tabasco
27,0,2025,12,3,Tabasco
27,2,2015,2,1,Tabasco
27,2,2018,6,1,Tabasco
27,2,2018,8,1,Tabasco
27,2,2018,10,1,Tabasco
27,2,2019,2,1,Tabasco
27,2,2019,4,2,Tabasco
27,2,2019,5,1,Tabasco
27,2,2019,6,2,Tabasco
27,2,2019,7,1,Tabasco
27,2,2019,9,1,Tabasco
27,2,2019,10,3,Tabasco
27,2,2019,11,1,Tabasco
27,2,2019,12,1,Tabasco
27,2,2020,2,2,Tabasco
27,2,2020,3,1,Tabasco
27,2,2020,4,2,Tabasco
27,2,2020,5,2,Tabasco
27,2,2020,6,1,Tabasco
27,2,2020,9,3,Tabasco
27,2,2020,10,1,Tabasco
27,2,2021,1,2,Tabasco
27,2,2021,2,2,Tabasco
27,2,2021,3,1,Tabasco
27,2,2021,4,3,Tabasco
27,2,2021,5,3,Tabasco
27,2,2021,6,2,Tabasco
27,2,2021,7,1,Tabasco
27,2,2021,8,2,Tabasco
27,2,2021,9,3,Tabasco
27,2,2021,10,2,Tabasco
27,2,2021,11,3,Tabasco
27,2,2021,12,1,Tabasco
27,2,2022,3,3,Tabasco
27,2,2022,4,1,Tabasco
27,2,2022,6,1,Tabasco
27,2,2022,7,3,Tabasco
27,2,2022,8,1,Tabasco
27,2,2023,1,2,Tabasco
27,2,2023,2,1,Tabasco
27,2,2023,4,3,Tabasco
27,2,2023,6,2,Tabasco
27,2,2023,7,2,Tabasco
27,2,2023,9,1,Tabasco
27,2,2023,10,1,Tabasco
27,2,2023,11,1,Tabasco
27,2,2023,12,3,Tabasco
27,2,2024,1,3,Tabasco
27,2,2024,2,3,Tabasco
27,2,2024,4,3,Tabasco
27,2,2024,5,2,Tabasco
27,2,2024,8,1,Tabasco
27,2,2024,9,2,Tabasco
27,2,2024,10,1,Tabasco
27,2,2024,11,1,Tabasco
27,2,2024,12,1,Tabasco
27,2,2025,1,1,Tabasco
27,2,2025,2,2,Tabasco
27,2,2025,3,2,Tabasco
27,3,2018,7,2,Tabasco
27,3,2022,6,1,Tabasco
27,3,2023,2,1,Tabasco
27,3,2023,12,1,Tabasco
27,3,2024,3,1,Tabasco
27,3,2025,1,3,Tabasco
27,7,2018,1,3,Tabasco
27,7,2018,2,2,Tabasco
27,7,2018,5,5,Tabasco
27,7,2018,6,1,Tabasco
27,7,2018,8,1,Tabasco
27,7,2018,10,1,Tabasco
27,7,2018,11,2,Tabasco
27,7,2018,12,2,Tabasco
27,7,2019,1,3,Tabasco
27,7,2019,2,1,Tabasco
27,7,2019,4,1,Tabasco
27,7,2019,5,1,Tabasco
27,7,2019,6,3,Tabasco
27,7,2019,7,2,Tabasco
27,7,2019,8,4,Tabasco
27,7,2019,9,1,Tabasco
27,7,2019,12,2,Tabasco
27,7,2020,1,4,Tabasco
27,7,2020,2,1,Tabasco
27,7,2020,3,2,Tabasco
27,7,2020,5,1,Tabasco
27,7,2020,6,3,Tabasco
27,7,2020,7,3,Tabasco
27,7,2020,9,2,Tabasco
27,7,2020,10,2,Tabasco
27,7,2020,11,4,Tabasco
27,7,2020,12,2,Tabasco
27,7,2021,2,7,Tabasco
27,7,2021,3,5,Tabasco
27,7,2021,4,1,Tabasco
27,7,2021,5,4,Tabasco
27,7,2021,6,2,Tabasco
27,7,2021,7,5,Tabasco
27,7,2021,8,5,Tabasco
27,7,2021,10,7,Tabasco
27,7,2021,11,2,Tabasco
27,7,2021,12,5,Tabasco
27,7,2022,2,1,Tabasco
27,7,2022,3,6,Tabasco
27,7,2022,4,5,Tabasco
27,7,2022,5,1,Tabasco
27,7,2022,6,2,Tabasco
27,7,2022,7,2,Tabasco
27,7,2022,8,3,Tabasco
27,7,2022,11,3,Tabasco
27,7,2023,1,3,Tabasco
27,7,2023,2,2,Tabasco
27,7,2023,3,1,Tabasco
27,7,2023,4,1,Tabasco
27,7,2023,5,3,Tabasco
27,7,2023,7,2,Tabasco
27,7,2023,9,5,Tabasco
27,7,2023,10,2,Tabasco
27,7,2023,11,1,Tabasco
27,7,2023,12,1,Tabasco
27,7,2024,1,3,Tabasco
27,7,2024,2,3,Tabasco
27,7,2024,3,3,Tabasco
27,7,2024,4,6,Tabasco
27,7,2024,5,4,Tabasco
27,7,2024,6,2,Tabasco
27,7,2024,7,4,Tabasco
27,7,2024,8,3,Tabasco
27,7,2024,9,5,Tabasco
27,7,2024,11,2,Tabasco
27,7,2024,12,3,Tabasco
27,7,2025,4,1,Tabasco
27,7,2025,8,2,Tabasco
27,7,2025,10,2,Tabasco
27,7,2025,12,2,Tabasco
30,0,2015,12,1,Veracruz
30,0,2016,7,1,Veracruz
30,0,2016,8,1,Veracruz
30,0,2016,9,2,Veracruz
30,0,2016,11,1,Veracruz
30,0,2016,12,3,Veracruz
30,0,2017,4,1,Veracruz
30,0,2017,5,1,Veracruz
30,0,2017,6,2,Veracruz
30,0,2017,7,1,Veracruz
30,0,2018,1,1,Veracruz
30,0,2018,2,2,Veracruz
30,0,2018,3,3,Veracruz
30,0,2018,4,2,Veracruz
30,0,2018,5,2,Veracruz
30,0,2018,6,1,Veracruz
30,0,2018,7,4,Veracruz
30,0,2018,8,1,Veracruz
30,0,2018,9,1,Veracruz
30,0,2018,11,1,Veracruz
30,0,2019,2,1,Veracruz
30,0,2019,3,1,Veracruz
30,0,2019,5,1,Veracruz
30,0,2020,1,2,Veracruz
30,0,2020,2,1,Veracruz
30,0,2020,5,4,Veracruz
30,0,2020,7,2,Veracruz
30,0,2020,8,2,Veracruz
30,0,2020,9,3,Veracruz
30,0,2020,10,5,Veracruz
30,0,2020,11,2,Veracruz
30,0,2020,12,3,Veracruz
30,0,2021,2,3,Veracruz
30,0,2021,3,4,Veracruz
30,0,2021,4,1,Veracruz
30,0,2021,5,2,Veracruz
30,0,2021,6,5,Veracruz
30,0,2021,7,8,Veracruz
30,0,2021,8,6,Veracruz
30,0,2021,9,4,Veracruz
30,0,2021,10,7,Veracruz
30,0,2021,11,5,Veracruz
30,0,2021,12,4,Veracruz
30,0,2022,1,9,Veracruz
30,0,2022,2,12,Veracruz
30,0,2022,3,15,Veracruz
30,0,2022,4,9,Veracruz
30,0,2022,5,14,Veracruz
30,0,2022,10,1,Veracruz
30,0,2023,1,1,Veracruz
30,0,2023,3,3,Veracruz
30,0,2023,5,2,Veracruz
30,0,2023,7,3,Veracruz
30,0,2023,9,1,Veracruz
30,0,2023,10,1,Veracruz
30,0,2023,11,1,Veracruz
30,0,2024,1,3,Veracruz
30,0,2024,2,1,Veracruz
30,0,2024,3,1,Veracruz
30,0,2024,4,1,Veracruz
30,0,2024,5,2,Veracruz
30,0,2024,6,1,Veracruz
30,0,2024,7,1,Veracruz
30,0,2024,8,2,Veracruz
30,0,2024,9,1,Veracruz
30,0,2025,1,1,Veracruz
30,0,2025,2,1,Veracruz
30,0,2025,7,1,Veracruz
30,2,2017,4,1,Veracruz
30,2,2018,1,1,Veracruz
30,2,2018,6,1,Veracruz
30,2,2019,3,1,Veracruz
30,2,2019,12,1,Veracruz
30,2,2020,1,2,Veracruz
30,2,2020,2,1,Veracruz
30,2,2020,5,2,Veracruz
30,2,2020,6,1,Veracruz
30,2,2020,7,3,Veracruz
30,2,2020,8,1,Veracruz
30,2,2020,9,7,Veracruz
30,2,2020,10,2,Veracruz
30,2,2020,11,2,Veracruz
30,2,2020,12,6,Veracruz
30,2,2021,2,3,Veracruz
30,2,2021,3,3,Veracruz
30,2,2021,4,1,Veracruz
30,2,2021,5,1,Veracruz
30,2,2021,6,5,Veracruz
30,2,2021,7,7,Veracruz
30,2,2021,8,8,Veracruz
30,2,2021,9,5,Veracruz
30,2,2021,10,6,Veracruz
30,2,2021,11,6,Veracruz
30,2,2021,12,4,Veracruz
30,2,2022,1,11,Veracruz
30,2,2022,2,12,Veracruz
30,2,2022,3,14,Veracruz
30,2,2022,4,10,Veracruz
30,2,2022,5,12,Veracruz
30,2,2022,10,1,Veracruz
30,2,2023,1,4,Veracruz
30,2,2023,2,1,Veracruz
30,2,2023,3,5,Veracruz
30,2,2023,6,1,Veracruz
30,2,2023,7,3,Veracruz
30,2,2023,9,1,Veracruz
30,2,2023,11,2,Veracruz
30,2,2024,1,3,Veracruz
30,2,2024,2,1,Veracruz
30,2,2024,3,1,Veracruz
30,2,2024,4,1,Veracruz
30,2,2024,5,2,Veracruz
30,2,2024,6,1,Veracruz
30,2,2024,7,1,Veracruz
30,2,2024,8,3,Veracruz
30,2,2024,9,1,Veracruz
30,2,2024,10,1,Veracruz
30,2,2024,11,1,Veracruz
30,2,2025,1,2,Veracruz
30,2,2025,2,1,Veracruz
30,2,2025,6,1,Veracruz
30,2,2025,7,1,Veracruz
30,2,2025,12,1,Veracruz
30,3,2016,12,1,Veracruz
30,3,2017,4,1,Veracruz
30,3,2019,1,1,Veracruz
30,3,2019,6,1,Veracruz
30,3,2020,7,4,Veracruz
30,3,2020,8,2,Veracruz
30,3,2020,10,1,Veracruz
30,3,2021,6,1,Veracruz
30,3,2021,7,5,Veracruz
30,3,2021,8,3,Veracruz
30,3,2022,2,1,Veracruz
30,3,2022,3,11,Veracruz
30,3,2022,4,3,Veracruz
30,3,2022,5,4,Veracruz
30,3,2022,6,1,Veracruz
30,3,2023,5,1,Veracruz
30,3,2023,9,1,Veracruz
30,3,2025,2,1,Veracruz
30,3,2025,3,2,Veracruz
30,3,2025,6,2,Veracruz
30,7,2015,4,1,Veracruz
30,7,2015,7,2,Veracruz
30,7,2015,8,1,Veracruz
30,7,2015,9,2,Veracruz
30,7,2015,10,1,Veracruz
30,7,2015,11,1,Veracruz
30,7,2015,12,2,Veracruz
30,7,2016,3,4,Veracruz
30,7,2016,7,2,Veracruz
30,7,2016,8,1,Veracruz
30,7,2016,9,2,Veracruz
30,7,2016,11,1,Veracruz
30,7,2016,12,2,Veracruz
30,7,2017,1,2,Veracruz
30,7,2017,2,2,Veracruz
30,7,2017,3,2,Veracruz
30,7,2017,4,2,Veracruz
30,7,2017,5,2,Veracruz
30,7,2017,6,3,Veracruz
30,7,2017,7,1,Veracruz
30,7,2017,8,1,Veracruz
30,7,2017,10,1,Veracruz
30,7,2018,1,2,Veracruz
30,7,2018,2,2,Veracruz
30,7,2018,3,3,Veracruz
30,7,2018,4,3,Veracruz
30,7,2018,5,2,Veracruz
30,7,2018,6,1,Veracruz
30,7,2018,7,3,Veracruz
30,7,2018,8,1,Veracruz
30,7,2018,9,3,Veracruz
30,7,2018,11,1,Veracruz
30,7,2019,7,1,Veracruz
30,7,2019,10,1,Veracruz
30,7,2019,11,1,Veracruz
30,7,2019,12,1,Veracruz
30,7,2020,1,1,Veracruz
30,7,2020,2,2,Veracruz
30,7,2020,5,2,Veracruz
30,7,2020,6,1,Veracruz
30,7,2020,7,3,Veracruz
30,7,2020,8,1,Veracruz
30,7,2020,9,4,Veracruz
30,7,2020,10,2,Veracruz
30,7,2021,2,2,Veracruz
30,7,2021,3,1,Veracruz
30,7,2021,7,1,Veracruz
30,7,2021,8,3,Veracruz
30,7,2021,9,1,Veracruz
30,7,2021,10,1,Veracruz
30,7,2021,11,1,Veracruz
30,7,2021,12,1,Veracruz
30,7,2022,2,2,Veracruz
30,7,2022,3,3,Veracruz
30,7,2022,4,1,Veracruz
30,7,2022,5,3,Veracruz
30,7,2022,7,3,Veracruz
30,7,2022,8,2,Veracruz
30,7,2022,9,1,Veracruz
30,7,2023,1,1,Veracruz
30,7,2023,3,3,Veracruz
30,7,2023,4,1,Veracruz
30,7,2023,5,1,Veracruz
30,7,2023,7,1,Veracruz
30,7,2023,9,1,Veracruz
30,7,2023,10,3,Veracruz
30,7,2023,11,3,Veracruz
30,7,2024,1,5,Veracruz
30,7,2024,2,4,Veracruz
30,7,2024,3,3,Veracruz
30,7,2024,4,2,Veracruz
30,7,2024,5,4,Veracruz
30,7,2024,7,1,Veracruz
